EMPLOYEE_ID,YEAR,QUARTER,GENDER,AGE,MARITAL_STATUS,MONTH,MANAGEMENT_LEVEL,JOB_FAMILY,WORKER_TYPE,BUSINESS_SITE_LOCATION,CITY_CODE,CITY_NAME,STATE_CODE,STATE_NAME,GEOZONE_CODE,MILITARY_SERVICE,PRIMARY_TERMINATION_REASON,REHIRE_YN,INVOLUNTARY_YN,TERMINATION_FAULT,TERMINATION_DV,CURRENT_STATUS
J605352,2025,4,FEMALE,22,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,CONTRACTOR,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,Y,ACTIVE,N,N,NONE,,ACTIVE
J605433,2025,4,FEMALE,27,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J605438,2025,4,FEMALE,30,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J605445,2025,4,FEMALE,29,SINGLE,11,INDIVIDUAL CONTRIBUTOR,QUALITY,TEMP,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J605497,2025,4,MALE,28,MARRIED,11,INDIVIDUAL CONTRIBUTOR,QUALITY,FULL_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J605586,2025,4,MALE,50,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHP_OFFICE,PHP,PHILIPPINE OFFSHORE,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J605590,2025,4,FEMALE,33,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J605596,2025,4,FEMALE,28,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J605600,2025,4,MALE,31,SINGLE,11,TEAM LEAD,OPERATIONS,PART_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,RESIGNATION,N,N,RESIGNATION,31-60,TERMINATED
J605601,2025,4,MALE,36,DIVORCED,11,INDIVIDUAL CONTRIBUTOR,QUALITY,CONTRACTOR,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J605603,2025,4,MALE,32,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,TEMP,COL_OFFICE,COL,COLOMBIA OFFSHORE,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J605746,2025,4,FEMALE,29,DIVORCED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,COL_OFFICE,COL,COLOMBIA OFFSHORE,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J605751,2025,4,MALE,21,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,PART_TIME,IND_OFFICE,IND,INDIA OFFSHORE,N/A,N/A,OFFSHORE,N,RESIGNATION,N,N,RESIGNATION,61-90,TERMINATED
J605754,2025,4,MALE,28,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,PART_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J605757,2025,4,MALE,22,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,USA_REMOTE,USA,REMOTE USA,N/A,N/A,NATIONAL,N,RESIGNATION,N,N,RESIGNATION,91-120,TERMINATED
J605804,2025,4,MALE,44,DIVORCED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHP_OFFICE,PHP,PHILIPPINE OFFSHORE,N/A,N/A,OFFSHORE,Y,PERFORMANCE,N,Y,PERFORMANCE,120+,TERMINATED
J605845,2025,4,MALE,20,SINGLE,11,INDIVIDUAL CONTRIBUTOR,QUALITY,FULL_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,PERFORMANCE,N,Y,PERFORMANCE,120+,TERMINATED
J605846,2025,4,MALE,28,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J606859,2025,4,MALE,32,MARRIED,11,TEAM LEAD,CUSTOMER SERVICE,TEMP,USA_REMOTE,USA,REMOTE USA,N/A,N/A,NATIONAL,N,ACTIVE,N,N,NONE,,ACTIVE
J606928,2025,4,FEMALE,34,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,RESIGNATION,N,N,RESIGNATION,31-60,TERMINATED
J607061,2025,4,FEMALE,39,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,CONTRACTOR,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,Y,ACTIVE,N,N,NONE,,ACTIVE
J607072,2025,4,MALE,22,SINGLE,11,MANAGER,CUSTOMER SERVICE,FULL_TIME,USA_REMOTE,USA,REMOTE USA,N/A,N/A,NATIONAL,N,ACTIVE,N,N,NONE,,ACTIVE
J607074,2025,4,MALE,35,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,CONTRACTOR,PHP_OFFICE,PHP,PHILIPPINE OFFSHORE,N/A,N/A,OFFSHORE,N,RESIGNATION,N,N,RESIGNATION,91-120,TERMINATED
J607096,2025,4,FEMALE,32,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,PART_TIME,USA_REMOTE,USA,REMOTE USA,N/A,N/A,NATIONAL,N,ACTIVE,N,N,NONE,,ACTIVE
J607107,2025,4,MALE,26,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHP_OFFICE,PHP,PHILIPPINE OFFSHORE,N/A,N/A,OFFSHORE,N,PERFORMANCE,N,Y,PERFORMANCE,91-120,TERMINATED
J607132,2025,4,FEMALE,39,MARRIED,11,INDIVIDUAL CONTRIBUTOR,QUALITY,FULL_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J607138,2025,4,MALE,27,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J607172,2025,4,FEMALE,28,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,CONTRACTOR,PHP_OFFICE,PHP,PHILIPPINE OFFSHORE,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J607586,2025,4,FEMALE,31,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,Y,ACTIVE,N,N,NONE,,ACTIVE
J607767,2025,4,MALE,26,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,CONTRACTOR,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,RESIGNATION,N,N,RESIGNATION,0-30,TERMINATED
J607769,2025,4,FEMALE,19,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,PART_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J607958,2025,4,FEMALE,31,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,Y,ACTIVE,N,N,NONE,,ACTIVE
J608093,2025,4,MALE,32,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,CONTRACTOR,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,RESIGNATION,N,N,RESIGNATION,61-90,TERMINATED
J608106,2025,4,FEMALE,29,DIVORCED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J608113,2025,4,MALE,33,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J608124,2025,4,FEMALE,27,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,TEMP,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J608129,2025,4,FEMALE,42,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,PART_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,RESIGNATION,N,N,RESIGNATION,31-60,TERMINATED
J608442,2025,4,MALE,27,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,PART_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J608450,2025,4,FEMALE,42,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,CONTRACTOR,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J608454,2025,4,MALE,32,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J608456,2025,4,MALE,31,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,ATL_OFFICE,ATL,ATLANTA,GA,GEORGIA,SOUTH,N,ACTIVE,N,N,NONE,,ACTIVE
J608494,2025,4,FEMALE,30,DIVORCED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,TEMP,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J608497,2025,4,MALE,31,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J608894,2025,4,FEMALE,34,DIVORCED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHP_OFFICE,PHP,PHILIPPINE OFFSHORE,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J608909,2025,4,FEMALE,36,MARRIED,11,INDIVIDUAL CONTRIBUTOR,QUALITY,FULL_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,PERFORMANCE,N,Y,PERFORMANCE,61-90,TERMINATED
J608925,2025,4,MALE,21,SINGLE,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,CONTRACTOR,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J609333,2025,4,MALE,19,SINGLE,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,TEMP,USA_REMOTE,USA,REMOTE USA,N/A,N/A,NATIONAL,N,ACTIVE,N,N,NONE,,ACTIVE
J609339,2025,4,MALE,38,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,CONTRACTOR,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J609397,2025,4,MALE,22,SINGLE,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,CONTRACTOR,PHX_OFFICE,PHX,PHOENIX,AZ,ARIZONA,WEST,N,ABSCOND,N,Y,ABSCOND,120+,TERMINATED
J609398,2025,4,FEMALE,20,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,CONTRACTOR,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ABSCOND,N,Y,ABSCOND,61-90,TERMINATED
J609444,2025,4,FEMALE,24,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHP_OFFICE,PHP,PHILIPPINE OFFSHORE,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J609502,2025,4,FEMALE,24,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J609542,2025,4,FEMALE,31,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,TEMP,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J609593,2025,4,MALE,36,MARRIED,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,CONTRACTOR,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J609632,2025,4,FEMALE,19,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,RESIGNATION,N,N,RESIGNATION,61-90,TERMINATED
J609869,2025,4,MALE,20,SINGLE,11,TEAM LEAD,CUSTOMER SERVICE,TEMP,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J609870,2025,4,MALE,33,SINGLE,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,FULL_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,RESIGNATION,N,N,RESIGNATION,61-90,TERMINATED
J609872,2025,4,FEMALE,36,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J609875,2025,4,MALE,33,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,PART_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J609891,2025,4,MALE,30,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,CONTRACTOR,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,Y,ABSCOND,N,Y,ABSCOND,61-90,TERMINATED
J609988,2025,4,MALE,36,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHP_OFFICE,PHP,PHILIPPINE OFFSHORE,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J610049,2025,4,FEMALE,39,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J610053,2025,4,FEMALE,36,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,RESIGNATION,N,N,RESIGNATION,61-90,TERMINATED
J610129,2025,4,FEMALE,32,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,USA_REMOTE,USA,REMOTE USA,N/A,N/A,NATIONAL,N,PERFORMANCE,N,Y,PERFORMANCE,61-90,TERMINATED
J610232,2025,4,MALE,25,MARRIED,11,TEAM LEAD,OPERATIONS,FULL_TIME,USA_REMOTE,USA,REMOTE USA,N/A,N/A,NATIONAL,N,ACTIVE,N,N,NONE,,ACTIVE
J610281,2025,4,MALE,19,SINGLE,11,MANAGER,OPERATIONS,CONTRACTOR,USA_REMOTE,USA,REMOTE USA,N/A,N/A,NATIONAL,N,ACTIVE,N,N,NONE,,ACTIVE
J610285,2025,4,FEMALE,44,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,TEMP,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J610465,2025,4,FEMALE,39,DIVORCED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,CONTRACTOR,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J610606,2025,4,FEMALE,31,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,PART_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J610699,2025,4,MALE,30,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,USA_REMOTE,USA,REMOTE USA,N/A,N/A,NATIONAL,N,ACTIVE,N,N,NONE,,ACTIVE
J611367,2025,4,FEMALE,32,MARRIED,11,INDIVIDUAL CONTRIBUTOR,QUALITY,PART_TIME,PHP_OFFICE,PHP,PHILIPPINE OFFSHORE,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J611480,2025,4,FEMALE,24,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,CONTRACTOR,PHP_OFFICE,PHP,PHILIPPINE OFFSHORE,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J611554,2025,4,FEMALE,19,SINGLE,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,CONTRACTOR,PHP_OFFICE,PHP,PHILIPPINE OFFSHORE,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J611633,2025,4,FEMALE,21,SINGLE,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,CONTRACTOR,USA_REMOTE,USA,REMOTE USA,N/A,N/A,NATIONAL,N,ACTIVE,N,N,NONE,,ACTIVE
J611912,2025,4,FEMALE,36,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J612068,2025,4,MALE,19,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J612078,2025,4,FEMALE,24,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J612109,2025,4,FEMALE,31,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,PART_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J612157,2025,4,FEMALE,25,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,CONTRACTOR,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J612162,2025,4,MALE,30,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,CONTRACTOR,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
J612188,2025,4,MALE,23,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,PART_TIME,USA_REMOTE,USA,REMOTE USA,N/A,N/A,NATIONAL,N,LAYOFF,N,Y,LAYOFF,91-120,TERMINATED
J612210,2025,4,FEMALE,34,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ABSCOND,N,Y,ABSCOND,31-60,TERMINATED
M100537,2025,4,MALE,19,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHP_OFFICE,PHP,PHILIPPINE OFFSHORE,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
M100558,2025,4,FEMALE,32,DIVORCED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,PART_TIME,USA_REMOTE,USA,REMOTE USA,N/A,N/A,NATIONAL,N,ACTIVE,N,N,NONE,,ACTIVE
M100638,2025,4,MALE,26,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,TEMP,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,Y,RESIGNATION,N,N,RESIGNATION,61-90,TERMINATED
M100700,2025,4,FEMALE,35,DIVORCED,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,FULL_TIME,PHP_OFFICE,PHP,PHILIPPINE OFFSHORE,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
M100767,2025,4,FEMALE,19,SINGLE,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,CONTRACTOR,PHP_OFFICE,PHP,PHILIPPINE OFFSHORE,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
M100794,2025,4,FEMALE,30,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHP_OFFICE,PHP,PHILIPPINE OFFSHORE,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
M101407,2025,4,MALE,32,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHP_OFFICE,PHP,PHILIPPINE OFFSHORE,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
M101739,2025,4,MALE,24,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHP_OFFICE,PHP,PHILIPPINE OFFSHORE,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
M101873,2025,4,MALE,30,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,PART_TIME,PHP_OFFICE,PHP,PHILIPPINE OFFSHORE,N/A,N/A,OFFSHORE,Y,RESIGNATION,N,N,RESIGNATION,91-120,TERMINATED
M102058,2025,4,FEMALE,45,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,COL_OFFICE,COL,COLOMBIA OFFSHORE,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
M102542,2025,4,MALE,30,MARRIED,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,FULL_TIME,IND_OFFICE,IND,INDIA OFFSHORE,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
M102544,2025,4,MALE,34,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,CONTRACTOR,PHP_OFFICE,PHP,PHILIPPINE OFFSHORE,N/A,N/A,OFFSHORE,N,RESIGNATION,N,N,RESIGNATION,91-120,TERMINATED
M102709,2025,4,MALE,30,MARRIED,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,FULL_TIME,PHP_OFFICE,PHP,PHILIPPINE OFFSHORE,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
M103207,2025,4,FEMALE,24,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHP_OFFICE,PHP,PHILIPPINE OFFSHORE,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
M103285,2025,4,MALE,34,MARRIED,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,FULL_TIME,USA_REMOTE,USA,REMOTE USA,N/A,N/A,NATIONAL,N,ACTIVE,N,N,NONE,,ACTIVE
M103469,2025,4,FEMALE,19,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,USA_REMOTE,USA,REMOTE USA,N/A,N/A,NATIONAL,N,RESIGNATION,N,N,RESIGNATION,61-90,TERMINATED
M104186,2025,4,MALE,23,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,CONTRACTOR,IND_OFFICE,IND,INDIA OFFSHORE,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
M104451,2025,4,FEMALE,43,MARRIED,11,INDIVIDUAL CONTRIBUTOR,QUALITY,PART_TIME,PHP_OFFICE,PHP,PHILIPPINE OFFSHORE,N/A,N/A,OFFSHORE,N,PERFORMANCE,N,Y,PERFORMANCE,120+,TERMINATED
M104475,2025,4,FEMALE,37,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,PART_TIME,IND_OFFICE,IND,INDIA OFFSHORE,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
M105258,2025,4,MALE,26,MARRIED,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,CONTRACTOR,PHP_OFFICE,PHP,PHILIPPINE OFFSHORE,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
M105312,2025,4,MALE,24,SINGLE,11,TEAM LEAD,CUSTOMER SERVICE,CONTRACTOR,PHP_OFFICE,PHP,PHILIPPINE OFFSHORE,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
M105549,2025,4,FEMALE,19,SINGLE,11,INDIVIDUAL CONTRIBUTOR,OPERATIONS,TEMP,JAM_OFFICE,JAM,KINGSTON,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
M105554,2025,4,FEMALE,43,MARRIED,11,TEAM LEAD,CUSTOMER SERVICE,FULL_TIME,USA_REMOTE,USA,REMOTE USA,N/A,N/A,NATIONAL,N,ACTIVE,N,N,NONE,,ACTIVE
M105562,2025,4,FEMALE,28,SINGLE,11,INDIVIDUAL CONTRIBUTOR,CUSTOMER SERVICE,FULL_TIME,PHP_OFFICE,PHP,PHILIPPINE OFFSHORE,N/A,N/A,OFFSHORE,N,ACTIVE,N,N,NONE,,ACTIVE
